lot_area,mas_vnr_area,total_bsmt_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,garage_area,wood_deck_sf,open_porch_sf,screen_porch,misc_val,land_slope,overall_qual,overall_cond,exter_qual,bsmt_qual,bsmt_cond,bsmt_exposure,heating_qc,kitchen_qual,functional,fireplace_qu,garage_finish,pool_qc,saleprice,years_since_built,years_since_remod,ms_subclass_20,ms_subclass_120,ms_subclass_30,ms_subclass_70,ms_subclass_160,ms_subclass_75,ms_subclass_180,ms_zoning_RM,ms_zoning_C (all),land_contour_HLS,land_contour_Bnk,lot_config_Corner,lot_config_CulDSac,roof_style_Hip,roof_style_Gambrel,roof_style_Mansard,roof_matl_CompShg,roof_matl_WdShngl,exterior_1st_HdBoard,exterior_1st_Wd Sdng,exterior_1st_CemntBd,exterior_1st_BrkFace,exterior_1st_Stucco,foundation_PConc,heating_Wall,garage_type_Basment,misc_feature_Shed,misc_feature_Gar2,misc_feature_Othr,sale_type_New,sale_type_COD,sale_type_Con,neighborhood_NAmes,neighborhood_OldTown,neighborhood_Edwards,neighborhood_Somerst,neighborhood_NridgHt,neighborhood_Mitchel,neighborhood_BrkSide,neighborhood_Crawfor,neighborhood_NoRidge,neighborhood_StoneBr,neighborhood_NPkVill,neighborhood_GrnHill
8400,0.0,290.0,438,0.0,1,0,1,1,246.0,0,0,0,0,3,2,5,3,3,2,1,3,2,8,0,1,0,60000,100,70,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12102,222.0,456.0,1033,0.0,1,0,3,1,504.0,224,0,0,0,3,5,5,3,4,4,4,5,3,8,0,2,0,165000,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10905,0.0,1129.0,2327,0.0,2,1,4,1,596.0,0,57,0,0,3,7,5,4,4,3,1,5,4,8,4,2,0,240000,17,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9556,52.0,1168.0,1187,0.0,2,0,3,1,420.0,0,21,0,0,3,7,5,3,4,3,1,4,4,8,0,2,0,160000,28,27,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6430,0.0,780.0,1340,1.0,1,0,3,1,440.0,0,0,0,0,3,6,6,3,3,3,3,3,3,8,0,1,0,128000,75,70,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6040,0.0,0.0,1152,0.0,2,0,2,2,0.0,0,0,0,0,3,4,5,3,0,0,0,3,2,8,0,0,0,82000,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14695,210.0,1562.0,1567,1.0,2,0,2,1,542.0,0,110,342,0,3,6,8,3,3,3,1,4,4,8,4,1,0,256000,54,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9000,0.0,650.0,1482,0.0,1,0,3,1,324.0,0,0,0,0,3,7,9,3,3,3,1,5,3,8,0,1,0,143000,100,32,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8368,0.0,1689.0,1689,0.0,2,0,3,1,433.0,100,39,0,0,3,7,5,4,4,3,1,5,4,8,0,3,0,231713,14,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41600,0.0,1100.0,1424,1.0,1,1,3,1,828.0,144,0,0,0,3,5,5,3,4,3,4,3,3,5,0,1,0,155000,51,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6490,0.0,816.0,816,0.0,1,0,2,1,264.0,315,0,0,0,3,5,7,3,3,3,1,5,3,8,0,1,0,128500,37,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7290,174.0,1228.0,1424,0.0,2,0,2,1,312.0,0,0,0,0,3,7,8,3,3,3,1,5,3,8,4,1,0,168000,99,70,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7472,138.0,725.0,1479,1.0,1,1,4,1,484.0,0,32,0,0,3,7,9,3,3,3,1,4,4,8,0,3,0,184000,48,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7000,0.0,1025.0,1025,1.0,1,0,3,1,0.0,96,80,0,0,3,5,5,3,3,3,3,3,3,8,0,0,0,124000,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11717,571.0,1442.0,1442,0.0,2,0,2,1,615.0,371,0,0,0,3,6,6,3,3,3,1,3,3,8,3,2,0,185000,50,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11194,40.0,1406.0,1936,0.0,2,1,3,1,504.0,188,124,0,0,3,8,5,4,4,3,1,5,4,8,3,2,0,230500,20,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11250,227.0,1054.0,1939,0.0,2,1,3,1,555.0,128,84,0,0,3,7,5,3,4,3,2,5,4,8,3,2,0,227000,22,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8633,0.0,738.0,1476,1.0,2,1,3,1,540.0,100,35,0,0,3,6,5,4,4,3,1,5,4,8,0,3,0,173500,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8400,0.0,833.0,898,1.0,1,0,3,1,326.0,143,0,0,0,3,5,6,3,4,3,4,4,3,8,0,2,0,140000,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10037,0.0,1460.0,1460,0.0,2,0,3,1,480.0,0,20,0,0,3,8,5,4,5,3,1,5,4,8,4,3,0,247000,14,13,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8014,23.0,456.0,1034,0.0,1,0,3,1,504.0,0,0,0,0,3,6,5,3,4,3,4,3,3,8,2,3,0,149900,42,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12250,180.0,864.0,1174,1.0,1,0,3,1,528.0,211,0,0,0,3,5,6,3,4,3,2,5,3,8,0,1,0,158000,42,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,0.0,530.0,1080,0.0,2,1,2,1,496.0,0,50,0,0,3,7,5,4,4,3,1,5,4,8,0,2,0,147110,17,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8600,0.0,780.0,1376,0.0,2,0,3,1,198.0,0,0,0,0,3,6,6,3,3,3,1,3,3,8,4,1,0,119500,83,70,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13680,0.0,840.0,1567,1.0,1,1,2,1,440.0,0,21,0,0,2,5,6,3,3,3,1,5,3,6,3,1,0,205000,80,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10800,0.0,736.0,1534,0.0,1,1,3,1,0.0,0,112,0,0,3,5,9,3,4,3,3,5,4,8,0,0,0,148000,125,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5389,0.0,1595.0,1616,1.0,2,0,2,1,608.0,237,152,0,0,3,8,5,4,4,3,1,5,4,8,3,2,0,236500,25,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10890,0.0,1058.0,1551,1.0,2,0,3,1,240.0,0,0,0,0,3,5,5,3,2,3,1,3,2,8,0,1,0,137000,82,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9768,0.0,960.0,960,1.0,1,0,2,1,330.0,0,70,0,0,3,5,5,3,3,3,1,4,3,8,0,2,0,122000,65,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8993,0.0,1302.0,1302,0.0,2,0,3,1,436.0,0,22,0,0,3,7,5,4,4,3,3,5,4,8,0,3,0,176485,13,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11672,0.0,816.0,816,0.0,1,0,2,1,210.0,168,0,0,0,3,5,5,3,3,3,1,3,3,8,0,1,0,109000,95,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9763,239.0,1502.0,1502,1.0,1,1,1,1,286.0,0,0,0,0,3,7,5,4,4,3,1,5,4,8,3,3,0,330000,22,22,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9836,0.0,192.0,1133,1.0,1,0,3,1,308.0,0,175,0,0,3,6,5,3,3,3,1,4,3,8,0,1,0,143000,12,12,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10557,422.0,1408.0,3078,1.0,2,1,4,1,806.0,108,87,0,0,3,9,5,4,5,3,4,5,4,8,3,3,0,410000,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8462,105.0,928.0,1721,0.0,2,1,3,1,471.0,300,87,0,0,3,6,5,4,4,4,1,5,4,8,0,2,0,201000,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10818,0.0,1077.0,1760,0.0,1,1,4,1,648.0,120,0,0,0,3,4,4,3,2,3,1,3,3,8,3,1,0,80000,110,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7259,0.0,1028.0,2320,1.0,2,1,3,1,180.0,224,0,0,0,2,6,8,3,3,3,1,5,4,8,3,1,0,259500,75,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11800,94.0,1122.0,2486,1.0,3,1,5,1,452.0,143,32,0,0,3,7,5,4,4,3,4,5,4,8,4,3,0,279900,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7500,0.0,1246.0,1246,1.0,1,1,3,1,305.0,218,0,0,0,3,5,7,3,3,3,1,5,4,8,0,2,0,154000,61,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
159000,472.0,1444.0,2144,0.0,2,0,4,1,389.0,0,98,0,500,1,6,7,4,4,3,4,4,4,8,3,3,0,277000,62,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6488,0.0,799.0,1150,0.0,1,0,3,1,215.0,264,0,0,0,3,5,5,3,3,3,1,5,3,5,3,1,0,128000,78,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14230,640.0,1566.0,1600,0.0,2,0,3,1,890.0,0,56,0,0,3,8,5,4,4,3,1,5,4,8,4,2,0,256300,13,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7810,0.0,930.0,1755,0.0,2,0,4,1,231.0,0,40,0,0,3,4,6,3,3,4,1,5,4,8,3,1,0,188000,90,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14331,630.0,1800.0,1800,1.0,2,0,3,1,765.0,270,78,0,0,3,8,5,4,5,3,4,5,4,8,4,3,0,312500,18,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3182,0.0,600.0,1200,0.0,2,1,2,1,480.0,0,172,0,0,3,7,5,4,4,3,1,5,4,8,0,2,0,151000,16,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1920,376.0,765.0,1365,1.0,1,1,2,1,440.0,240,36,0,0,3,5,5,3,3,3,1,5,3,7,0,1,0,122500,49,49,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10110,0.0,835.0,1696,1.0,2,1,3,1,542.0,143,66,0,0,3,6,5,4,4,3,2,5,4,8,0,2,0,188000,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10984,0.0,945.0,1809,0.0,2,1,3,1,638.0,144,54,0,0,3,7,5,4,4,3,4,5,4,8,0,2,0,209700,15,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14082,945.0,2220.0,2234,1.0,1,1,1,1,724.0,390,80,0,0,3,8,5,4,5,4,4,5,4,8,4,2,0,441929,14,14,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8480,120.0,886.0,1680,0.0,2,1,3,1,474.0,144,96,0,0,3,6,5,4,4,3,1,5,4,8,0,2,0,163000,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12205,157.0,832.0,2087,0.0,2,1,5,1,444.0,133,168,0,0,3,6,8,3,3,2,4,4,4,8,0,3,0,187500,54,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15750,260.0,1462.0,1513,1.0,2,0,2,1,521.0,135,34,0,0,3,8,5,4,4,3,4,5,4,8,3,3,0,220000,21,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8050,0.0,949.0,1107,1.0,1,0,3,1,308.0,88,64,0,0,3,5,6,3,3,3,1,3,4,8,0,2,0,127000,53,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7200,0.0,0.0,827,0.0,1,0,2,1,392.0,0,0,0,0,3,5,7,3,0,0,0,5,3,5,1,1,0,107500,65,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6300,0.0,742.0,1484,0.0,2,0,3,1,0.0,0,291,0,0,3,6,6,3,3,3,1,5,3,8,4,0,0,128000,106,19,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5232,0.0,680.0,764,0.0,1,0,2,1,504.0,0,0,0,0,3,5,5,3,2,3,1,4,3,8,0,1,0,73000,95,16,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11846,562.0,1792.0,1792,1.0,2,0,2,1,874.0,206,49,0,0,3,9,5,4,5,3,4,5,5,8,4,3,0,374000,17,16,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16900,1110.0,1479.0,2649,1.0,2,1,4,1,746.0,0,60,0,0,3,8,5,4,5,3,2,5,4,8,3,3,0,421250,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9636,0.0,808.0,1593,0.0,2,1,3,1,389.0,342,40,0,0,3,6,5,3,4,3,1,4,3,8,3,2,0,178000,28,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10012,0.0,1138.0,1181,1.0,2,0,3,1,588.0,0,0,0,0,3,4,5,3,4,3,3,3,3,8,0,2,0,137500,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14303,554.0,1986.0,1987,1.0,2,0,2,1,691.0,262,36,0,0,3,8,5,4,4,3,4,5,4,8,3,3,0,301500,26,26,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5707,0.0,583.0,1242,0.0,1,1,3,1,180.0,329,96,0,0,3,6,6,3,3,3,1,4,3,8,4,1,0,105000,85,70,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9360,203.0,976.0,976,1.0,1,0,2,1,504.0,94,0,0,0,3,6,7,3,3,3,3,3,4,8,2,2,0,157500,52,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5680,0.0,969.0,1214,0.0,1,0,2,1,216.0,0,0,0,0,3,5,3,3,3,3,1,3,3,8,0,1,0,117000,119,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7000,0.0,864.0,864,0.0,1,0,3,1,336.0,0,0,0,0,3,5,6,3,3,3,1,4,3,8,0,1,0,105000,58,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10480,0.0,1064.0,1639,0.0,1,0,3,1,240.0,0,0,0,0,3,6,5,3,3,3,1,5,3,3,0,1,0,115000,84,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11578,302.0,1736.0,1736,0.0,2,0,3,1,834.0,319,90,0,0,3,9,5,5,5,3,1,5,5,8,4,2,0,360000,12,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7018,0.0,0.0,1535,0.0,2,0,4,2,400.0,0,0,0,0,3,5,5,3,0,0,0,3,3,8,0,1,0,118858,41,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9130,252.0,800.0,1632,0.0,1,1,4,1,484.0,0,40,0,0,3,6,8,3,3,3,1,4,4,8,0,1,0,173000,54,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10800,0.0,630.0,725,0.0,1,1,1,1,320.0,0,30,0,0,3,3,5,3,3,3,1,3,3,8,0,1,0,78500,130,22,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8244,0.0,840.0,1720,0.0,2,1,3,1,440.0,100,48,0,0,3,7,5,4,4,3,1,5,4,8,4,3,0,183500,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,0.0,936.0,936,0.0,1,0,2,1,576.0,0,32,0,0,2,4,4,2,2,3,1,3,3,6,0,1,0,93000,67,67,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3621,72.0,1406.0,1589,1.0,2,0,2,1,630.0,143,20,0,0,3,8,5,4,4,3,4,5,4,8,3,3,0,226500,17,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7837,0.0,799.0,1571,0.0,2,1,3,1,380.0,0,40,0,0,3,6,7,4,4,3,1,4,3,8,3,2,0,178000,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10665,167.0,1453.0,1479,1.0,2,0,3,1,558.0,144,29,0,0,3,7,5,4,4,3,3,5,4,8,0,2,0,226000,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10457,178.0,784.0,1632,0.0,1,1,4,1,898.0,0,173,0,0,2,5,7,4,3,3,4,5,3,8,3,2,0,173000,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8281,0.0,864.0,864,0.0,1,0,3,1,360.0,0,0,0,0,3,5,5,3,3,3,1,4,3,8,1,1,0,62383,55,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14948,268.0,1452.0,2713,1.0,2,1,3,1,858.0,126,66,0,0,3,9,5,5,5,3,3,5,5,8,4,3,0,446261,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7000,0.0,624.0,1479,1.0,1,0,3,1,312.0,530,0,0,0,3,7,8,3,3,3,1,5,4,8,4,1,0,160000,94,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3940,24.0,1393.0,1576,1.0,2,0,2,1,668.0,143,20,0,0,3,7,5,4,4,3,1,5,4,8,3,2,0,219990,16,16,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9382,125.0,1468.0,1479,0.0,2,0,3,1,577.0,120,25,0,0,3,7,5,4,4,3,1,5,4,8,0,2,0,191000,21,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6854,0.0,756.0,1060,1.0,1,0,1,1,308.0,0,65,150,0,2,5,7,3,3,3,1,3,3,5,4,1,0,136500,95,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11515,0.0,0.0,943,0.0,1,0,3,1,308.0,0,0,0,0,3,4,5,3,0,0,0,3,4,6,0,1,0,80000,62,26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
